age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y,weekday,is_weekend
62,management,married,tertiary,no,1456,no,no,cellular,10,5,5,-1,0,unknown,0,0,False
21,student,single,secondary,no,130,no,no,cellular,11,5,1,273,4,failure,0,1,False
78,retired,married,primary,no,832,no,no,telephone,11,5,2,-1,0,unknown,0,1,False
20,student,single,secondary,no,291,no,no,telephone,11,5,4,371,5,failure,0,1,False
66,retired,married,secondary,no,3409,no,no,cellular,12,5,0,86,2,failure,0,2,False
44,services,single,secondary,no,618,no,no,cellular,12,5,0,-1,0,unknown,1,2,False
78,retired,divorced,secondary,no,3417,no,no,cellular,12,5,0,181,1,success,1,2,False
34,services,married,secondary,no,1076,no,no,cellular,12,5,0,182,6,success,1,2,False
34,technician,married,secondary,no,133,no,no,cellular,12,5,1,181,3,success,1,2,False
66,management,married,secondary,no,587,no,no,cellular,12,5,1,392,2,success,1,2,False
40,management,single,tertiary,no,1509,no,no,cellular,12,5,0,58,3,failure,0,2,False
54,management,married,tertiary,no,1624,no,no,cellular,12,5,2,182,10,success,1,2,False
31,blue-collar,married,secondary,no,136,no,no,cellular,12,5,1,267,1,failure,1,2,False
33,services,married,secondary,no,386,no,no,cellular,12,5,0,181,5,success,1,2,False
19,student,single,primary,no,608,no,no,cellular,12,5,0,180,2,success,1,2,False
31,technician,single,secondary,no,1282,no,no,cellular,12,5,0,460,2,failure,0,2,False
24,technician,single,secondary,no,598,no,no,cellular,12,5,0,182,2,success,1,2,False
23,student,single,tertiary,no,2530,no,no,cellular,12,5,0,-1,0,unknown,1,2,False
29,self-employed,single,tertiary,no,3290,no,no,cellular,12,5,0,50,3,success,1,2,False
31,management,single,tertiary,no,533,no,no,telephone,12,5,0,90,10,success,1,2,False
50,technician,married,tertiary,no,2611,no,no,cellular,12,5,0,387,2,success,0,2,False
22,student,single,secondary,no,123,no,no,telephone,12,5,1,89,7,success,0,2,False
55,technician,divorced,secondary,no,184,no,no,cellular,13,5,0,-1,0,unknown,0,3,False
34,technician,single,tertiary,no,2838,yes,no,cellular,13,5,2,-1,0,unknown,1,3,False
59,management,married,tertiary,no,138,yes,yes,cellular,13,5,0,280,4,failure,0,3,False
32,unemployed,single,secondary,no,1026,yes,no,cellular,13,5,0,-1,0,unknown,1,3,False
54,self-employed,married,secondary,no,2206,no,no,cellular,13,5,0,91,4,success,1,3,False
27,self-employed,single,tertiary,no,168,no,no,cellular,13,5,0,182,2,success,0,3,False
77,retired,married,primary,no,3324,no,no,cellular,13,5,0,91,5,success,1,3,False
40,admin.,married,secondary,no,260,yes,no,cellular,13,5,0,181,5,success,1,3,False
63,retired,divorced,tertiary,no,0,no,no,cellular,13,5,0,181,2,success,1,3,False
37,management,married,tertiary,no,2987,yes,no,cellular,13,5,0,87,10,success,1,3,False
48,blue-collar,married,secondary,no,1230,yes,no,cellular,13,5,1,182,3,success,1,3,False
27,blue-collar,single,secondary,no,535,no,no,cellular,13,5,0,87,3,success,1,3,False
28,technician,single,secondary,no,2335,no,no,cellular,13,5,0,-1,0,unknown,1,3,False
29,management,single,tertiary,no,-27,no,no,cellular,13,5,0,-1,0,unknown,1,3,False
68,retired,married,secondary,no,1146,no,no,cellular,13,5,0,71,5,success,1,3,False
37,technician,single,tertiary,no,197,no,no,cellular,13,5,0,87,3,success,1,3,False
65,retired,married,secondary,no,679,no,no,cellular,13,5,1,178,1,success,0,3,False
32,student,single,tertiary,no,376,no,no,cellular,13,5,1,178,3,failure,0,3,False
58,admin.,married,secondary,no,169,no,no,cellular,13,5,2,87,5,success,1,3,False
37,management,married,tertiary,no,393,yes,no,cellular,14,5,2,275,4,failure,1,4,False
34,admin.,married,secondary,no,920,no,no,cellular,14,5,2,179,3,success,1,4,False
26,services,married,secondary,no,104,no,no,cellular,14,5,0,-1,0,unknown,0,4,False
70,retired,married,secondary,no,1164,no,no,telephone,14,5,2,185,2,failure,0,4,False
50,technician,divorced,secondary,no,0,yes,no,cellular,14,5,2,92,3,failure,0,4,False
56,management,married,primary,no,870,no,no,cellular,14,5,0,179,1,success,1,4,False
29,unemployed,single,primary,no,1374,no,no,cellular,14,5,1,178,7,success,1,4,False
50,technician,married,tertiary,no,1830,no,no,cellular,14,5,2,-1,0,unknown,0,4,False
35,technician,married,secondary,no,18,yes,yes,cellular,14,5,1,-1,0,unknown,0,4,False
24,management,single,tertiary,no,1,no,no,cellular,14,5,4,-1,0,unknown,1,4,False
46,management,married,tertiary,no,349,no,no,cellular,14,5,3,88,3,success,1,4,False
29,technician,single,tertiary,no,865,no,no,cellular,17,5,2,243,1,failure,0,0,False
52,management,married,tertiary,no,583,no,no,cellular,17,5,0,181,3,success,1,0,False
79,retired,married,primary,no,1058,no,no,telephone,17,5,4,-1,0,unknown,0,0,False
38,management,married,tertiary,no,1276,no,no,cellular,17,5,1,182,3,success,1,0,False
73,retired,married,secondary,no,2850,no,no,cellular,17,5,1,28,5,failure,0,0,False
33,management,single,tertiary,no,2364,no,no,cellular,17,5,0,-1,0,unknown,1,0,False
49,admin.,married,secondary,no,209,no,no,cellular,17,5,0,-1,0,unknown,0,0,False
53,admin.,married,secondary,no,53,yes,no,cellular,18,5,0,-1,0,unknown,1,1,False
64,retired,married,secondary,no,1612,no,no,cellular,18,5,0,89,5,failure,1,1,False
84,retired,divorced,primary,no,639,no,no,telephone,18,5,2,-1,0,unknown,1,1,False
62,retired,married,secondary,no,3114,no,no,cellular,18,5,1,186,1,success,1,1,False
41,admin.,married,tertiary,no,1,yes,no,telephone,18,5,1,361,3,failure,1,1,False
53,technician,married,secondary,no,195,yes,no,cellular,19,5,0,90,6,success,1,2,False
30,technician,single,secondary,no,3144,no,no,cellular,19,5,1,-1,0,unknown,1,2,False
58,retired,married,secondary,no,1230,no,no,cellular,20,5,0,87,1,failure,1,3,False
61,admin.,married,secondary,no,1088,yes,no,cellular,20,5,0,359,1,failure,0,3,False
35,technician,single,tertiary,no,1880,no,no,cellular,20,5,0,-1,0,unknown,1,3,False
67,management,married,secondary,no,3240,no,no,cellular,20,5,0,-1,0,unknown,0,3,False
30,technician,single,tertiary,no,780,yes,no,cellular,20,5,1,-1,0,unknown,0,3,False
60,management,married,secondary,no,0,no,no,cellular,20,5,3,87,8,failure,0,3,False
78,retired,married,secondary,no,3208,no,no,telephone,20,5,2,-1,0,unknown,1,3,False
47,blue-collar,married,secondary,no,1568,yes,no,cellular,21,5,2,91,8,success,1,4,False
61,technician,married,secondary,no,1191,no,no,cellular,21,5,3,-1,0,unknown,1,4,False
53,management,married,tertiary,no,1356,yes,no,cellular,21,5,0,193,6,failure,0,4,False
47,admin.,married,secondary,no,368,no,no,cellular,21,5,0,87,6,success,1,4,False
46,self-employed,married,secondary,no,706,no,no,cellular,21,5,0,386,3,failure,1,4,False
30,management,single,tertiary,no,499,yes,no,cellular,21,5,0,281,3,failure,0,4,False
51,management,married,tertiary,no,2635,no,no,cellular,21,5,2,74,5,failure,1,4,False
70,management,married,secondary,no,4,no,no,cellular,21,5,0,85,9,failure,0,4,False
31,blue-collar,single,secondary,no,411,no,no,cellular,21,5,2,361,1,failure,0,4,False
24,unemployed,single,secondary,no,2573,no,no,cellular,24,5,1,-1,0,unknown,1,0,False
21,student,single,secondary,no,215,no,no,cellular,24,5,0,89,7,success,1,0,False
71,retired,married,primary,no,3230,no,no,cellular,24,5,1,133,3,failure,1,0,False
25,self-employed,single,primary,no,1179,no,no,cellular,24,5,1,95,5,failure,0,0,False
78,retired,married,primary,no,680,no,no,telephone,24,5,0,89,9,failure,0,0,False
49,self-employed,divorced,tertiary,no,3293,no,no,cellular,24,5,0,77,9,failure,0,0,False
52,admin.,single,secondary,no,726,yes,no,cellular,24,5,0,378,9,failure,1,0,False
27,technician,single,tertiary,no,2781,yes,no,cellular,24,5,0,389,1,failure,1,0,False
33,services,single,secondary,no,152,yes,no,cellular,25,5,1,365,2,success,1,1,False
60,technician,married,secondary,no,0,no,no,cellular,25,5,3,-1,0,unknown,1,1,False
28,student,single,secondary,no,1925,no,no,cellular,25,5,0,88,4,failure,1,1,False
30,admin.,single,secondary,no,265,yes,no,cellular,25,5,0,181,2,success,1,1,False
29,unemployed,single,tertiary,no,70,no,no,cellular,25,5,0,-1,0,unknown,1,1,False
28,student,married,secondary,no,0,no,no,cellular,25,5,0,-1,0,unknown,0,1,False
52,management,married,tertiary,no,388,no,no,cellular,25,5,0,-1,0,unknown,1,1,False
59,management,married,primary,no,1727,no,no,telephone,25,5,3,358,2,failure,1,1,False
38,technician,married,secondary,no,205,no,no,cellular,26,5,0,-1,0,unknown,1,2,False
33,services,single,secondary,no,2881,no,no,cellular,26,5,0,328,1,success,1,2,False
31,technician,single,secondary,no,846,no,no,cellular,26,5,2,205,2,failure,1,2,False
39,management,married,tertiary,no,613,no,no,cellular,26,5,1,391,2,success,0,2,False
28,technician,married,secondary,no,742,no,no,cellular,26,5,0,-1,0,unknown,1,2,False
66,management,married,secondary,no,2149,yes,no,cellular,26,5,1,90,11,success,1,2,False
29,student,single,tertiary,no,459,no,no,cellular,26,5,0,-1,0,unknown,0,2,False
27,blue-collar,single,tertiary,no,567,no,no,cellular,26,5,2,182,3,success,1,2,False
32,admin.,single,secondary,no,344,no,no,cellular,26,5,1,-1,0,unknown,1,2,False
67,retired,married,primary,no,1430,no,no,telephone,26,5,1,135,5,success,1,2,False
46,housemaid,married,secondary,no,38,no,no,cellular,27,5,2,183,1,success,1,3,False
29,technician,divorced,secondary,no,124,no,no,cellular,27,5,0,-1,0,unknown,0,3,False
23,student,single,tertiary,no,691,no,no,cellular,27,5,0,178,6,success,1,3,False
47,services,divorced,tertiary,no,973,no,no,cellular,27,5,0,479,1,failure,1,3,False
26,management,single,tertiary,no,531,no,yes,cellular,27,5,0,-1,0,unknown,0,3,False
26,entrepreneur,single,secondary,no,681,no,yes,cellular,27,5,0,-1,0,unknown,0,3,False
28,services,single,tertiary,no,128,no,no,cellular,27,5,0,414,1,failure,1,3,False
37,management,married,tertiary,no,1967,yes,no,cellular,27,5,0,-1,0,unknown,0,3,False
32,management,married,tertiary,no,500,yes,no,cellular,27,5,0,-1,0,unknown,0,3,False
60,admin.,divorced,secondary,no,162,no,no,cellular,27,5,0,-1,0,unknown,0,3,False
27,admin.,single,secondary,no,1408,no,no,cellular,27,5,1,-1,0,unknown,0,3,False
45,technician,married,secondary,no,1831,no,no,cellular,27,5,1,-1,0,unknown,1,3,False
63,blue-collar,married,secondary,no,641,no,no,cellular,27,5,1,-1,0,unknown,1,3,False
60,unemployed,married,secondary,no,1047,no,no,cellular,27,5,2,279,4,success,1,3,False
29,blue-collar,single,tertiary,no,455,no,no,telephone,27,5,1,36,1,success,1,3,False
32,admin.,single,secondary,no,554,yes,no,cellular,28,5,1,368,5,failure,0,4,False
54,technician,married,secondary,no,65,no,no,cellular,28,5,3,93,4,failure,0,4,False
23,student,single,secondary,no,922,no,no,cellular,28,5,1,184,9,failure,1,4,False
33,services,single,secondary,no,523,yes,no,cellular,28,5,0,-1,0,unknown,1,4,False
48,housemaid,married,secondary,no,0,no,no,cellular,28,5,4,-1,0,unknown,1,4,False
34,management,married,tertiary,no,813,yes,no,cellular,28,5,2,-1,0,unknown,0,4,False
83,retired,divorced,primary,no,0,no,no,telephone,31,5,0,77,3,success,0,0,False
33,management,married,tertiary,no,1388,yes,no,cellular,31,5,0,202,3,failure,0,0,False
26,technician,single,tertiary,no,515,no,no,cellular,31,5,0,-1,0,unknown,1,0,False
55,unemployed,married,primary,no,1212,no,no,cellular,31,5,0,-1,0,unknown,0,0,False
26,unemployed,single,secondary,no,1064,no,no,cellular,31,5,0,-1,0,unknown,0,0,False
41,entrepreneur,married,tertiary,no,70,no,no,cellular,31,5,0,557,1,failure,0,0,False
57,management,divorced,secondary,no,2986,no,no,cellular,1,6,0,166,3,success,0,1,False
30,admin.,married,secondary,no,0,no,no,cellular,1,6,0,-1,0,unknown,1,1,False
36,technician,married,secondary,no,1368,no,no,cellular,1,6,0,292,5,failure,1,1,False
33,admin.,single,tertiary,no,272,yes,no,cellular,1,6,0,237,2,failure,1,1,False
28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,6,1,91,12,success,1,1,False
65,retired,divorced,primary,no,1840,no,no,cellular,1,6,1,188,5,failure,0,1,False
33,unemployed,single,secondary,no,427,no,no,cellular,1,6,0,-1,0,unknown,0,1,False
28,services,single,secondary,no,168,no,no,cellular,1,6,2,140,2,success,1,1,False
70,retired,married,primary,no,2346,no,no,cellular,1,6,0,97,6,success,0,1,False
51,management,married,tertiary,no,176,yes,yes,cellular,1,6,0,687,2,failure,0,1,False
21,student,single,tertiary,no,200,no,no,cellular,1,6,0,-1,0,unknown,0,1,False
44,unemployed,married,secondary,no,317,yes,yes,cellular,1,6,0,-1,0,unknown,0,1,False
31,management,single,tertiary,no,515,no,no,cellular,1,6,4,-1,0,unknown,1,1,False
28,management,single,tertiary,no,223,yes,no,cellular,1,6,0,278,3,success,1,1,False
28,blue-collar,single,secondary,no,75,no,no,cellular,1,6,0,-1,0,unknown,0,1,False
32,management,married,tertiary,no,1402,no,no,cellular,1,6,0,557,2,failure,0,1,False
45,management,divorced,tertiary,no,0,no,no,cellular,1,6,0,-1,0,unknown,0,1,False
36,self-employed,single,tertiary,no,134,no,yes,cellular,1,6,0,-1,0,unknown,0,1,False
34,technician,single,secondary,no,1087,no,no,cellular,1,6,0,-1,0,unknown,0,1,False
29,blue-collar,married,secondary,no,3310,no,no,cellular,2,6,1,117,2,failure,0,2,False
49,admin.,single,tertiary,no,228,yes,no,cellular,2,6,0,92,1,success,1,2,False
27,blue-collar,single,tertiary,no,644,no,no,cellular,2,6,0,182,1,success,1,2,False
28,admin.,married,secondary,no,330,no,no,cellular,2,6,1,182,4,success,1,2,False
54,management,divorced,tertiary,no,496,no,no,cellular,2,6,0,140,3,success,0,2,False
65,admin.,married,secondary,no,952,no,no,cellular,2,6,0,-1,0,unknown,1,2,False
31,technician,single,secondary,no,90,no,yes,telephone,4,6,0,-1,0,unknown,0,4,False
27,blue-collar,single,primary,no,268,no,no,cellular,4,6,0,-1,0,unknown,0,4,False
30,technician,single,secondary,no,1165,no,no,cellular,4,6,1,183,3,success,1,4,False
39,housemaid,divorced,secondary,no,70,no,no,cellular,4,6,1,128,8,success,0,4,False
26,technician,single,tertiary,no,1066,no,no,cellular,4,6,0,50,1,success,0,4,False
62,management,married,tertiary,no,0,yes,yes,cellular,4,6,0,64,3,failure,0,4,False
30,management,married,tertiary,no,1288,no,no,cellular,7,6,0,-1,0,unknown,0,0,False
33,technician,single,tertiary,no,172,no,no,cellular,7,6,0,-1,0,unknown,0,0,False
51,management,married,tertiary,no,0,no,no,cellular,7,6,0,-1,0,unknown,1,0,False
56,admin.,married,secondary,no,699,no,no,cellular,7,6,0,-1,0,unknown,0,0,False
22,services,single,secondary,no,361,no,no,telephone,7,6,3,367,2,failure,0,0,False
38,admin.,married,secondary,no,0,yes,no,cellular,8,6,0,181,2,success,1,1,False
36,technician,divorced,secondary,no,2823,yes,no,cellular,8,6,0,371,6,failure,1,1,False
23,student,single,tertiary,no,508,no,no,cellular,8,6,0,-1,0,unknown,0,1,False
63,retired,divorced,secondary,no,1490,no,no,cellular,8,6,0,-1,0,unknown,1,1,False
39,services,married,secondary,no,1970,yes,no,cellular,8,6,0,404,2,success,0,1,False
34,admin.,married,secondary,no,592,yes,no,cellular,8,6,0,-1,0,unknown,0,1,False
49,management,divorced,tertiary,no,1405,no,no,cellular,8,6,0,-1,0,unknown,0,1,False
59,management,married,tertiary,no,101,no,yes,cellular,9,6,0,686,2,failure,0,2,False
63,retired,married,primary,no,48,no,no,cellular,9,6,0,-1,0,unknown,1,2,False
34,management,married,tertiary,no,158,no,no,cellular,9,6,0,92,9,success,1,2,False
28,management,single,tertiary,no,187,no,no,cellular,9,6,0,92,1,success,1,2,False
39,blue-collar,married,secondary,no,276,no,no,cellular,9,6,1,-1,0,unknown,1,2,False
34,services,divorced,secondary,no,44,no,no,cellular,9,6,0,-1,0,unknown,0,2,False
31,management,single,tertiary,no,147,no,no,cellular,9,6,1,92,3,success,1,2,False
39,services,married,secondary,no,323,no,no,cellular,9,6,1,188,6,failure,1,2,False
50,admin.,married,secondary,no,2971,no,no,cellular,9,6,1,-1,0,unknown,0,2,False
27,admin.,single,secondary,no,240,yes,yes,cellular,9,6,0,-1,0,unknown,0,2,False
50,technician,single,tertiary,no,2,no,no,cellular,10,6,0,-1,0,unknown,0,3,False
30,blue-collar,single,secondary,no,799,no,no,cellular,13,6,0,-1,0,unknown,1,6,True
73,retired,married,primary,no,508,no,no,cellular,14,6,3,97,1,success,0,0,False
36,management,married,tertiary,no,495,no,no,cellular,14,6,0,94,9,success,1,0,False
58,management,married,tertiary,no,256,no,no,cellular,14,6,0,186,4,success,0,0,False
21,student,single,secondary,no,53,no,no,cellular,14,6,0,-1,0,unknown,1,0,False
27,admin.,single,secondary,no,861,no,no,cellular,14,6,3,-1,0,unknown,1,0,False
56,admin.,married,secondary,no,602,no,no,cellular,14,6,0,130,8,success,1,0,False
28,unemployed,single,secondary,no,304,no,no,cellular,14,6,0,-1,0,unknown,0,0,False
71,retired,divorced,primary,no,275,no,no,cellular,14,6,0,425,1,success,1,0,False
26,services,single,tertiary,no,12,no,no,cellular,14,6,0,181,10,failure,1,0,False
30,admin.,married,secondary,no,166,no,no,cellular,14,6,0,-1,0,unknown,0,0,False
31,management,married,tertiary,no,1126,no,no,cellular,14,6,0,-1,0,unknown,0,0,False
31,management,single,tertiary,no,938,no,no,cellular,14,6,0,384,3,failure,0,0,False
32,self-employed,single,tertiary,no,46,yes,no,cellular,14,6,1,-1,0,unknown,1,0,False
68,retired,divorced,primary,no,2027,no,no,cellular,15,6,1,92,2,success,1,1,False
27,management,single,tertiary,no,1720,no,no,cellular,15,6,0,224,3,success,1,1,False
59,retired,divorced,primary,no,1194,yes,no,cellular,15,6,3,389,2,failure,0,1,False
35,technician,married,secondary,no,294,yes,no,cellular,15,6,5,98,5,success,0,1,False
45,technician,single,tertiary,no,2033,no,no,cellular,15,6,4,285,2,success,1,1,False
51,admin.,married,tertiary,no,0,yes,yes,cellular,15,6,3,99,2,success,0,1,False
27,management,single,tertiary,no,2786,no,no,cellular,15,6,1,377,3,success,0,1,False
64,retired,married,secondary,no,3189,no,no,telephone,15,6,0,-1,0,unknown,1,1,False
28,management,single,tertiary,no,2725,no,no,cellular,16,6,0,504,1,failure,1,2,False
48,technician,divorced,secondary,no,1290,no,no,cellular,16,6,0,-1,0,unknown,0,2,False
38,student,divorced,tertiary,no,2946,no,no,cellular,16,6,2,-1,0,unknown,1,2,False
66,housemaid,married,primary,no,1230,no,no,cellular,16,6,5,181,3,success,1,2,False
30,management,single,tertiary,no,572,no,no,cellular,17,6,2,183,2,success,1,3,False
24,technician,single,secondary,no,403,no,no,cellular,17,6,0,-1,0,unknown,1,3,False
30,services,divorced,secondary,no,436,yes,no,cellular,17,6,0,-1,0,unknown,1,3,False
24,unemployed,married,secondary,no,6,no,no,cellular,17,6,0,-1,0,unknown,0,3,False
75,retired,married,primary,no,962,no,no,cellular,17,6,0,-1,0,unknown,0,3,False
49,technician,married,tertiary,no,1071,no,no,cellular,17,6,0,-1,0,unknown,1,3,False
